+----------------------+----------------------------------------------------------------+-------------------------------------------------+--------------------------------+--------+
|          ID          |                              NAME                              |                     FAMILY                      |          PRODUCT IDS           | STATUS |
| fd886i8v7i6h0e587puh | ubuntu-18-04-lts-gpu-v20220131                                 | ubuntu-1804-lts-gpu                             | f2e944d0s9hs7l6fe8nb           | READY  |
| fd887d355htae3j8ttgq | ubuntu-20-04-lts-vgpu-v20211110                                | ubuntu-2004-lts-vgpu                            | f2ehj6igppifta73edtr           | READY  |
| fd888rc9hqk3rvag44n3 | ubuntu-1804-lts-ngc-1583844058                                 | ubuntu-1804-lts-ngc                             | f2eonhn543a5r2kq5218           | READY  |
| fd88999gfhcved9tdojq | container-optimized-image-gpu-1617187595                       | container-optimized-image-gpu                   | f2ep3jvg0bc9so83s4vr           | READY  |
| fd88a4k09o9bdcj1m4og | ubuntu-18-04-lts-v20211213                                     | ubuntu-1804-lts                                 | f2e6rprka8bi4qnv2pn8           | READY  |
| fd88ag79s74stsj7tlc9 | rubystack-1613397425                                           | rubystack                                       | f2emel26d8gfti2gcei7           | READY  |
| fd88brnm16k6mm8bl4s7 | debian-10-v20211110                                            | debian-10                                       | f2ef285vcjogmbhave69           | READY  |
| fd88cbpk4ts0lfe2t7i2 | centos-7-gpu-v20220117                                         | centos-7-gpu                                    | f2eom7c4msv58sj4tbiq           | READY  |
| fd88co61hq9q0qopg6q5 | alice-1539173194                                               | alice                                           | f2eh3mujt6g60nskavas           | READY  |
| fd88d018b9a937uli9bn | centos-7-v20211027a                                            | centos-7                                        | f2ep4qja95eli2187un7           | READY  |
| fd88d14a6790do254kj7 | centos-7-v20220620                                             | centos-7                                        | f2euv1kekdgvc0jrpaet           | READY  |
| fd88e16trhu456k2eur1 | centos-stream-8-v20220613                                      | centos-stream-8                                 | f2eb6deodanspeir0nmp           | READY  |
| fd88e9eo161152ui8uji | ubuntu-16-04-lts-v20220711                                     | ubuntu-1604-lts                                 | f2enlb4nv2mv6drbsr9j           | READY  |
| fd88ff33cim1458b4c8c | pentestit-nwaf-mlc-v20220808h                                  | pentestit-nwaf-mlc                              | f2eshh3kfjjsivhd0dv2,          | READY  |
|                      |                                                                |                                                 | f2en2qqan063u407f37v           |        |
| fd88g69ji18ca5tnd8e0 | debian-10-gpu-v20220404                                        | debian-10-gpu                                   | f2ecib47cn16l02q5ln7           | READY  |
| fd88h15tsusosc71g6ce | ubuntu-18-04-lts-vgpu-v20211206                                | ubuntu-1804-lts-vgpu                            | f2eoutkuco580a16ql21           | READY  |
| fd88ingur3rq0a47c167 | ubuntu-18-04-lts-gpu-v20211020                                 | ubuntu-1804-lts-gpu                             | f2e65es4h8sfgj34cr9c           | READY  |
| fd88j0eo8ugjg2kpvogd | lamp-v20211220                                                 | lamp                                            | f2e97nsqbhfjdp8a4pib,          | READY  |
|                      |                                                                |                                                 | f2e6rprka8bi4qnv2pn8           |        |
| fd88j2q14f6nv5od8hp8 | wiseadvice-1c-1613474734                                       |                                                 | f2edn3j4vtssc2255mfs           | READY  |
| fd88j8aece6h9aigh6d0 | container-optimized-image-v20211223                            | container-optimized-image                       | f2ehkp6bhrc5v290tjav           | READY  |
| fd88jehnjitgokepq2iq | fedoracoreos-33-1613054838                                     | fedoracoreos-33                                 | f2en8pj8fh6emnmhq8l7           | READY  |
| fd88kjtpp4e59a8h0rng | wordpress-v20220530                                            | wordpress                                       | f2ecsnck5jl55beeqctf,          | READY  |
|                      |                                                                |                                                 | f2eupbrht1hd5ooqe9ec           |        |
| fd88lpjp0iqli1lfdqhf | openvpn-access-server-v20220613                                | openvpn                                         | f2egtdsfqn8g1eaiq1fi,          | READY  |
|                      |                                                                |                                                 | f2esrqi3937cb7rsj9km           |        |
| fd88ma8d2o35r5tktv4s | jenkins-1568386635                                             | jenkins                                         | f2ej3uecc5cl1ilec47t           | READY  |
| fd88mdup6o5knavie1s4 | ubuntu-1404-lts-1539446584                                     | ubuntu-1404-lts                                 | f2ethpr7o2l54gmvfk3h           | READY  |
| fd88mi7rpottk9pgv3pk | debian-10-gpu-v20220307                                        | debian-10-gpu                                   | f2ecc1036kifheapqg62           | READY  |
| fd88mnmctd8qtmb8fb0a | redmine-v20211213                                              | redmine                                         | f2ek1vtncrma2u111csu,          | READY  |
|                      |                                                                |                                                 | f2e1riib7splejo2imtk           |        |
